ensembl_gene_id	sample_01	sample_02	sample_03	sample_04	sample_05	sample_06
ENSG00000270451	0	0	0	0	0	0
ENSG00000270453	0	0	0	0	0	0
ENSG00000270455	0	0	0	0	0	0
ENSG00000270456	0	0	0	0	0	0
ENSG00000270457	0	0	0	0	0	0
ENSG00000270458	0	0	0	0	0	0
ENSG00000270460	0	0	0	0	0	0
ENSG00000270462	0	0	0	0	1	0
ENSG00000270467	0	0	0	0	0	0
ENSG00000270469	0	0	0	1	2	0
ENSG00000270470	0	0	0	0	0	0
ENSG00000270472	0	0	0	0	0	0
ENSG00000270474	0	0	0	0	0	0
ENSG00000270475	0	0	0	0	0	0
ENSG00000270477	0	0	0	0	0	0
ENSG00000270479	6	2	3	9	4	5
ENSG00000270480	0	0	0	0	0	0
ENSG00000270482	1	0	0	2	1	0
ENSG00000270484	0	0	1	3	0	0
ENSG00000270487	0	0	0	0	0	0
ENSG00000270488	0	0	0	0	0	0
ENSG00000270490	0	0	0	0	0	0
ENSG00000270491	0	0	0	0	0	0
ENSG00000270492	0	1	0	0	0	0
ENSG00000270493	0	0	0	0	0	0
ENSG00000270494	0	0	0	0	0	0
ENSG00000270495	0	0	0	0	0	0
ENSG00000270496	0	0	0	0	0	0
ENSG00000270497	0	0	0	0	0	0
ENSG00000270499	0	0	1	0	0	0
ENSG00000270500	0	0	0	0	0	0
ENSG00000270503	15	8	9	13	10	12
ENSG00000270504	58	115	142	484	297	343
ENSG00000270505	0	0	0	0	0	0
ENSG00000270506	0	0	0	0	0	0
ENSG00000270507	0	0	0	0	0	0
ENSG00000270509	0	0	0	0	0	0
ENSG00000270510	0	0	0	0	0	0
ENSG00000270512	0	0	0	0	0	0
ENSG00000270513	0	0	0	0	0	0
ENSG00000270516	0	0	0	0	0	0
ENSG00000270518	0	0	0	0	0	0
ENSG00000270521	1	0	0	0	0	1
ENSG00000270522	0	0	0	0	0	0
ENSG00000270524	0	0	0	0	0	0
ENSG00000270526	0	0	0	0	0	0
ENSG00000270528	1	0	0	0	0	0
ENSG00000270531	0	0	0	0	0	0
ENSG00000270532	30	40	49	69	63	78
ENSG00000270533	0	0	0	1	1	2
ENSG00000270535	0	0	0	0	0	0
ENSG00000270538	0	0	0	0	0	0
ENSG00000270540	0	0	0	0	0	0
ENSG00000270541	0	0	0	0	0	0
ENSG00000270542	0	0	0	1	0	1
ENSG00000270547	0	0	0	0	1	1
ENSG00000270549	0	0	1	1	0	0
ENSG00000270550	0	0	0	0	0	0
ENSG00000270552	0	0	0	0	0	0
ENSG00000270553	1	3	15	3	5	3
ENSG00000270554	0	0	0	0	0	0
ENSG00000270555	0	0	0	0	0	0
ENSG00000270557	0	3	0	0	0	0
ENSG00000270558	1	0	0	7	5	5
ENSG00000270560	0	0	0	0	0	0
ENSG00000270562	3	2	12	6	12	12
ENSG00000270569	1	0	0	1	0	0
ENSG00000270570	0	0	0	0	0	0
ENSG00000270571	3	0	2	1	4	5
ENSG00000270574	2	3	11	6	3	10
ENSG00000270575	0	0	0	0	0	0
ENSG00000270576	0	1	0	0	0	0
ENSG00000270577	0	0	0	1	0	0
ENSG00000270578	0	0	0	0	0	0
ENSG00000270580	2	7	3	14	7	5
ENSG00000270583	0	0	0	0	0	0
ENSG00000270584	0	0	0	0	0	0
ENSG00000270585	0	0	0	0	0	0
ENSG00000270587	0	0	0	0	0	0
ENSG00000270588	0	0	0	0	1	0
ENSG00000270589	0	0	0	0	0	0
ENSG00000270591	0	0	0	0	0	0
ENSG00000270593	0	0	0	0	0	0
ENSG00000270598	4	4	7	9	3	12
ENSG00000270601	0	0	0	0	0	0
ENSG00000270604	2	1	1	9	5	2
ENSG00000270605	1	0	0	0	1	1
ENSG00000270606	1	1	0	0	0	0
ENSG00000270607	9	9	14	20	13	20
ENSG00000270610	0	0	1	0	0	0
ENSG00000270611	0	0	1	0	0	0
ENSG00000270612	0	0	0	1	1	0
ENSG00000270614	0	0	1	0	0	0
ENSG00000270615	0	0	0	0	0	0
ENSG00000270617	0	0	0	0	0	0
ENSG00000270618	0	0	0	0	0	0
ENSG00000270619	0	0	1	0	0	0
ENSG00000270620	0	0	0	0	0	0
ENSG00000270623	0	0	0	1	0	0
ENSG00000270624	0	0	0	0	0	0
ENSG00000270625	0	0	1	0	0	0
ENSG00000270627	0	0	0	0	0	0
ENSG00000270629	42	51	58	105	32	81
ENSG00000270631	0	0	0	0	0	0
ENSG00000270632	0	0	0	0	0	0
ENSG00000270634	0	0	0	0	0	0
ENSG00000270638	1	2	0	1	2	0
ENSG00000270639	0	0	0	0	0	0
ENSG00000270640	0	1	0	0	1	0
ENSG00000270641	0	0	0	0	1	0
ENSG00000270646	0	0	0	0	0	0
ENSG00000270647	857	1113	1441	2199	1585	1831
ENSG00000270648	0	0	0	0	0	0
ENSG00000270652	0	0	0	0	0	0
ENSG00000270654	0	0	0	0	0	0
ENSG00000270655	1	0	0	0	0	0
ENSG00000270659	3	0	0	0	1	0
ENSG00000270661	0	0	0	0	0	0
ENSG00000270664	0	0	0	0	0	0
ENSG00000270665	1	0	3	2	1	2
ENSG00000270666	0	0	0	0	0	0
ENSG00000270669	0	0	0	0	0	0
ENSG00000270670	1	1	0	0	0	0
ENSG00000270672	4	7	6	8	3	4
ENSG00000270673	4	11	9	9	8	6
ENSG00000270677	0	0	0	0	0	0
ENSG00000270678	0	0	0	0	0	0
ENSG00000270679	0	0	1	0	0	0
ENSG00000270680	0	0	0	0	0	0
ENSG00000270681	2	1	0	3	2	0
ENSG00000270682	0	0	0	1	0	0
ENSG00000270683	0	0	0	0	0	0
ENSG00000270685	0	0	0	0	0	0
ENSG00000270688	0	0	0	0	0	0
ENSG00000270689	0	0	0	0	1	0
ENSG00000270690	0	0	0	0	0	0
ENSG00000270691	0	0	0	0	0	0
ENSG00000270694	0	0	0	0	0	0
ENSG00000270695	0	0	0	0	0	0
ENSG00000270696	0	0	0	0	0	0
ENSG00000270697	0	0	0	1	0	0
ENSG00000270698	0	0	0	0	0	0
ENSG00000270699	0	0	0	0	0	0
ENSG00000270701	0	0	0	0	0	0
ENSG00000270702	0	0	0	0	0	0
ENSG00000270705	0	0	0	0	0	0
ENSG00000270706	14	8	22	26	12	18
ENSG00000270708	0	0	0	0	0	0
ENSG00000270709	0	0	0	0	0	0
ENSG00000270710	0	0	0	0	0	0
ENSG00000270711	0	0	0	0	0	1
ENSG00000270712	0	0	0	0	0	0
ENSG00000270713	0	0	0	0	0	0
ENSG00000270714	13	17	3	20	18	22
ENSG00000270716	0	0	0	0	0	0
ENSG00000270718	0	0	0	0	0	0
ENSG00000270719	0	0	0	0	0	0
ENSG00000270720	0	0	0	0	0	1
ENSG00000270722	0	0	0	0	0	0
ENSG00000270723	0	0	0	0	0	2
ENSG00000270725	0	0	0	0	0	0
ENSG00000270726	0	0	0	0	0	0
ENSG00000270727	0	0	1	0	0	0
ENSG00000270728	0	0	0	0	0	0
ENSG00000270729	0	0	0	0	0	0
ENSG00000270733	0	0	0	0	0	0
ENSG00000270734	0	0	0	0	0	0
ENSG00000270736	0	0	0	0	0	0
ENSG00000270739	0	0	0	0	0	0
ENSG00000270741	0	0	0	0	0	0
ENSG00000270745	0	0	0	0	0	0
ENSG00000270747	0	0	0	0	0	0
ENSG00000270748	0	0	0	0	0	0
ENSG00000270749	0	0	0	0	0	0
ENSG00000270751	0	0	0	0	0	0
ENSG00000270753	0	0	0	0	0	0
ENSG00000270754	0	0	0	0	0	0
ENSG00000270755	0	0	0	0	0	0
ENSG00000270757	0	0	0	0	0	0
ENSG00000270759	0	0	0	0	0	0
ENSG00000270760	0	0	0	0	0	0
ENSG00000270761	0	0	1	0	0	0
ENSG00000270762	0	0	0	0	0	0
ENSG00000270763	0	0	0	0	0	0
ENSG00000270764	0	0	2	0	0	0
ENSG00000270765	0	0	0	1	0	0
ENSG00000270766	0	0	0	0	0	0
ENSG00000270767	2	1	0	0	0	1
ENSG00000270771	0	0	0	0	0	0
ENSG00000270772	0	0	1	0	0	1
ENSG00000270773	0	0	0	0	0	0
ENSG00000270775	3	1	0	1	4	4
ENSG00000270776	0	0	0	0	0	0
ENSG00000270777	0	0	0	0	0	0
ENSG00000270778	0	0	0	0	0	0
ENSG00000270779	0	0	0	0	0	0
ENSG00000270780	1	2	0	1	1	1
ENSG00000270781	2	1	1	0	2	2
ENSG00000270782	0	0	0	0	0	0
ENSG00000270788	6	3	13	5	2	5
ENSG00000270789	0	0	0	0	0	0
ENSG00000270790	0	0	0	0	0	0
ENSG00000270791	0	0	0	0	1	0
ENSG00000270792	2	0	0	0	0	1
ENSG00000270793	0	0	0	0	0	0
ENSG00000270794	0	0	0	0	0	0
ENSG00000270797	0	0	0	0	0	0
ENSG00000270798	0	0	0	0	0	0
ENSG00000270799	0	0	0	1	2	1
ENSG00000270800	0	1	0	0	1	0
ENSG00000270802	0	1	0	0	0	0
ENSG00000270804	25	40	45	53	37	33
ENSG00000270806	0	0	0	0	0	0
ENSG00000270807	0	0	0	0	0	0
ENSG00000270808	0	0	0	0	0	0
ENSG00000270809	0	0	0	0	0	0
ENSG00000270811	0	0	0	0	0	0
ENSG00000270812	0	0	0	0	0	0
ENSG00000270813	0	0	0	0	0	0
ENSG00000270814	0	0	0	0	0	0
ENSG00000270815	0	0	0	0	0	0
ENSG00000270816	1	0	0	1	0	0
ENSG00000270818	0	0	0	0	0	0
ENSG00000270820	13	4	5	4	3	3
ENSG00000270822	0	0	1	0	0	0
ENSG00000270823	0	0	1	1	0	0
ENSG00000270824	0	0	0	0	0	0
ENSG00000270826	0	0	0	0	0	0
ENSG00000270828	1	0	0	2	0	0
ENSG00000270829	0	0	0	0	0	0
ENSG00000270830	0	0	0	1	0	1
ENSG00000270831	0	0	0	0	0	0
ENSG00000270832	0	1	5	1	3	0
ENSG00000270835	0	0	0	0	0	0
ENSG00000270837	0	0	0	0	0	0
ENSG00000270838	0	0	0	0	0	0
ENSG00000270839	0	0	0	0	0	0
ENSG00000270842	0	0	0	0	0	0
ENSG00000270846	0	0	0	0	0	0
ENSG00000270849	1	0	0	0	0	0
ENSG00000270850	0	0	0	0	2	0
ENSG00000270852	0	0	0	0	0	0
ENSG00000270855	0	0	0	0	0	0
ENSG00000270856	0	0	0	0	0	0
ENSG00000270857	1	2	4	7	0	0
ENSG00000270858	1	1	1	1	0	1
ENSG00000270859	0	0	0	0	0	0
ENSG00000270861	0	0	0	0	0	0
ENSG00000270863	2	0	0	2	2	0
ENSG00000270864	0	0	0	0	0	0
ENSG00000270865	0	0	0	0	0	0
ENSG00000270866	0	0	0	0	0	0
ENSG00000270868	0	0	0	0	0	0
ENSG00000270870	0	1	2	1	0	1
ENSG00000270871	0	0	0	0	0	0
ENSG00000270872	10	10	12	12	8	26
ENSG00000270874	0	1	1	0	2	2
ENSG00000270876	0	0	4	0	0	0
ENSG00000270878	7	6	2	4	4	4
ENSG00000270880	0	0	0	0	0	0
ENSG00000270882	0	0	0	0	0	0
ENSG00000270883	0	0	0	0	0	0
ENSG00000270885	25	18	7	50	20	28
ENSG00000270889	0	0	5	2	2	4
ENSG00000270890	0	0	0	3	0	0
ENSG00000270891	0	0	0	0	0	0
ENSG00000270892	1	0	1	0	0	0
ENSG00000270893	0	0	0	0	0	0
ENSG00000270894	0	0	0	1	0	0
ENSG00000270896	0	0	0	0	0	0
ENSG00000270897	0	1	0	0	0	0
ENSG00000270900	0	0	0	0	0	0
ENSG00000270902	0	0	0	0	0	0
ENSG00000270903	0	0	0	0	1	1
ENSG00000270904	0	0	0	1	0	0
ENSG00000270906	2	1	1	6	6	4
ENSG00000270909	0	0	0	0	0	0
ENSG00000270911	0	0	0	0	0	0
ENSG00000270912	0	0	0	0	0	0
ENSG00000270914	0	0	1	0	0	2
ENSG00000270915	0	0	0	0	0	0
ENSG00000270916	3	0	0	2	0	0
ENSG00000270917	2	3	0	1	0	1
ENSG00000270919	0	0	0	0	0	0
ENSG00000270920	0	0	0	0	0	0
ENSG00000270921	0	0	0	0	0	0
ENSG00000270923	1	1	0	0	3	1
ENSG00000270924	0	0	0	0	0	0
ENSG00000270926	0	0	0	0	0	0
ENSG00000270927	0	0	0	0	0	0
ENSG00000270929	0	0	0	0	2	0
ENSG00000270930	0	0	0	1	0	0
ENSG00000270933	0	0	0	0	0	1
ENSG00000270934	0	0	0	0	0	0
ENSG00000270935	0	0	0	0	0	0
ENSG00000270936	0	0	0	0	0	0
ENSG00000270937	0	0	0	0	0	0
ENSG00000270938	0	0	0	0	0	0
ENSG00000270941	0	0	0	0	0	0
ENSG00000270945	0	0	2	2	0	0
ENSG00000270946	0	0	0	0	0	0
ENSG00000270947	0	0	0	0	0	0
ENSG00000270948	0	0	0	0	0	0
ENSG00000270951	1	0	0	0	0	0
ENSG00000270953	0	0	0	0	0	0
ENSG00000270954	0	0	0	0	1	0
ENSG00000270955	0	0	0	0	0	0
ENSG00000270956	2	5	3	0	2	0
ENSG00000270957	0	0	0	0	0	0
ENSG00000270959	26	28	11	35	16	24
ENSG00000270960	0	0	1	1	0	0
ENSG00000270961	0	0	0	0	0	0
ENSG00000270962	0	0	0	0	0	0
ENSG00000270964	3	5	2	4	3	5
ENSG00000270965	0	0	0	0	0	0
ENSG00000270966	15	22	16	16	18	27
ENSG00000270969	0	0	0	0	0	0
ENSG00000270971	0	0	0	0	0	0
ENSG00000270972	0	0	0	0	0	0
ENSG00000270973	0	0	0	0	0	2
ENSG00000270975	4	2	8	7	19	8
ENSG00000270976	0	0	0	0	0	0
ENSG00000270977	0	1	0	0	0	1
ENSG00000270978	2	1	0	3	5	2
ENSG00000270980	0	0	0	0	0	0
ENSG00000270981	0	0	0	0	0	2
ENSG00000270982	0	0	0	0	0	0
ENSG00000270983	35	23	15	28	14	18
ENSG00000270986	0	0	0	0	0	0
ENSG00000270987	61	63	50	73	36	53
ENSG00000270988	0	0	0	0	0	0
ENSG00000270989	0	0	0	0	0	0
ENSG00000270990	0	0	0	0	0	0
ENSG00000270992	0	0	0	0	0	0
ENSG00000270993	1	0	0	0	0	0
ENSG00000270994	0	0	0	0	0	0
ENSG00000270995	0	0	0	0	0	0
ENSG00000270996	0	0	0	0	0	0
ENSG00000270997	0	0	0	0	0	1
ENSG00000270999	0	0	0	0	0	0
ENSG00000271002	0	1	0	0	1	0
ENSG00000271003	0	0	0	0	0	0
ENSG00000271005	0	0	0	0	0	0
ENSG00000271009	0	6	11	1	2	0
ENSG00000271010	0	0	0	0	0	0
ENSG00000271011	4	3	1	4	0	2
ENSG00000271013	1	0	0	0	0	0
ENSG00000271014	0	0	0	0	0	0
ENSG00000271015	0	0	0	0	0	0
ENSG00000271018	0	0	0	0	1	0
ENSG00000271021	0	1	0	0	1	2
ENSG00000271022	0	0	0	0	0	0
ENSG00000271024	0	0	0	0	0	0
ENSG00000271025	0	0	0	0	0	0
ENSG00000271026	0	0	0	0	0	0
ENSG00000271027	0	0	0	0	0	0
ENSG00000271028	0	0	0	0	0	0
ENSG00000271029	0	1	0	0	1	0
ENSG00000271032	0	0	0	0	0	0
ENSG00000271034	2	1	4	4	0	0
ENSG00000271035	0	0	0	0	0	0
ENSG00000271036	0	0	0	0	1	0
ENSG00000271040	0	4	0	0	0	0
ENSG00000271041	0	0	0	0	0	0
ENSG00000271042	0	0	0	0	0	0
ENSG00000271043	2	0	0	0	0	0
ENSG00000271044	1	0	0	0	0	0
ENSG00000271045	0	0	0	0	0	0
ENSG00000271046	0	0	0	0	0	0
ENSG00000271047	1	0	7	2	2	3
ENSG00000271048	0	0	0	0	0	0
ENSG00000271049	0	0	0	0	0	0
ENSG00000271052	0	0	0	0	0	0
ENSG00000271053	0	0	0	0	0	0
ENSG00000271056	0	0	1	0	0	0
ENSG00000271057	0	0	0	0	0	0
ENSG00000271063	0	0	0	0	0	0
ENSG00000271064	0	0	0	0	0	0
ENSG00000271065	0	0	0	0	0	0
ENSG00000271070	0	0	0	0	0	0
ENSG00000271071	0	0	0	0	0	0
ENSG00000271072	1	2	3	1	2	5
ENSG00000271074	0	0	0	0	0	0
ENSG00000271075	0	0	0	0	0	0
ENSG00000271077	0	0	0	0	0	0
ENSG00000271078	0	0	0	0	0	0
ENSG00000271079	0	0	0	0	0	0
ENSG00000271081	0	0	0	0	0	0
ENSG00000271086	0	0	0	2	0	0
ENSG00000271088	0	0	0	0	0	0
ENSG00000271092	0	0	0	0	0	1
ENSG00000271093	0	0	0	0	0	0
ENSG00000271094	0	0	0	0	0	0
ENSG00000271095	0	0	0	0	0	0
ENSG00000271096	0	0	0	0	0	1
ENSG00000271097	0	0	0	0	0	0
ENSG00000271098	0	0	0	0	0	0
ENSG00000271099	0	0	0	0	0	0
ENSG00000271100	0	0	1	0	0	0
ENSG00000271101	0	0	0	0	0	0
ENSG00000271105	0	0	0	0	0	0
ENSG00000271108	0	0	0	0	0	0
ENSG00000271109	0	0	0	0	0	0
ENSG00000271111	0	0	0	0	0	0
ENSG00000271113	0	0	5	2	1	0
ENSG00000271114	0	0	0	0	0	0
ENSG00000271115	0	0	0	0	0	0
ENSG00000271117	0	0	0	0	0	0
ENSG00000271118	0	0	0	0	0	0
ENSG00000271119	0	0	0	0	0	0
ENSG00000271121	0	1	0	0	0	0
ENSG00000271122	156	129	105	244	141	158
ENSG00000271123	0	0	0	0	0	0
ENSG00000271127	0	0	0	0	0	0
ENSG00000271128	0	0	0	0	0	0
ENSG00000271129	0	0	0	0	0	1
ENSG00000271130	0	0	0	0	0	0
ENSG00000271131	6	4	4	7	5	6
ENSG00000271133	1	2	2	3	0	1
ENSG00000271134	0	0	0	5	3	2
ENSG00000271136	0	0	0	0	0	0
ENSG00000271137	0	0	0	1	0	1
ENSG00000271138	0	0	0	0	0	0
ENSG00000271140	0	0	0	0	0	0
ENSG00000271141	0	0	0	0	0	1
ENSG00000271142	1	0	0	0	0	0
ENSG00000271143	0	0	0	0	0	0
ENSG00000271146	0	0	0	0	0	0
ENSG00000271147	27	17	25	33	23	19
ENSG00000271148	0	0	0	0	0	0
ENSG00000271149	0	0	0	0	0	0
ENSG00000271150	0	0	0	0	1	0
ENSG00000271151	0	0	0	0	0	0
ENSG00000271153	0	0	0	0	0	0
ENSG00000271154	0	0	0	0	0	0
ENSG00000271155	4	1	0	7	2	3
ENSG00000271156	0	0	0	0	0	0
ENSG00000271157	0	0	0	0	0	0
ENSG00000271158	0	0	0	0	0	0
ENSG00000271159	0	0	0	0	0	0
ENSG00000271161	0	0	0	2	0	1
ENSG00000271162	0	0	0	2	3	3
ENSG00000271163	0	0	0	0	0	0
ENSG00000271164	0	0	0	0	0	0
ENSG00000271166	0	0	0	0	0	0
ENSG00000271167	0	0	0	0	0	0
ENSG00000271171	0	0	0	0	0	0
ENSG00000271172	0	0	0	0	0	0
ENSG00000271173	0	0	0	0	0	0
ENSG00000271174	0	0	0	0	0	0
ENSG00000271175	0	0	0	0	0	0
ENSG00000271177	0	0	0	0	0	0
ENSG00000271178	0	0	0	0	0	0
ENSG00000271179	0	0	0	0	0	0
ENSG00000271180	1	4	1	2	4	6
ENSG00000271181	0	0	0	0	0	0
ENSG00000271182	1	1	16	1	5	4
ENSG00000271184	0	0	0	0	0	0
ENSG00000271185	0	0	0	0	0	0
ENSG00000271187	0	0	0	0	0	0
ENSG00000271190	0	0	0	0	0	0
ENSG00000271192	0	0	0	0	0	0
ENSG00000271194	0	0	0	0	0	0
ENSG00000271195	0	0	0	0	0	0
ENSG00000271196	0	0	0	0	0	0
ENSG00000271198	22	24	36	31	29	22
ENSG00000271199	0	0	0	0	0	0
ENSG00000271200	1	1	0	4	0	2
ENSG00000271201	0	0	0	0	0	0
ENSG00000271202	3	2	1	9	4	4
ENSG00000271204	0	0	0	0	0	0
ENSG00000271205	0	0	0	0	0	0
ENSG00000271207	1	1	3	2	2	1
ENSG00000271208	0	0	0	0	0	0
ENSG00000271209	0	0	0	0	0	0
ENSG00000271211	0	0	0	0	0	0
ENSG00000271214	2	2	1	6	3	4
ENSG00000271215	0	0	0	0	0	0
ENSG00000271216	5	7	6	0	1	0
ENSG00000271218	0	0	0	0	0	0
ENSG00000271219	0	0	1	0	0	0
ENSG00000271220	0	0	0	0	0	0
ENSG00000271222	0	0	0	0	0	1
ENSG00000271225	0	0	0	0	0	0
ENSG00000271227	1	1	1	0	1	0
ENSG00000271228	0	2	5	0	1	0
ENSG00000271230	0	0	0	0	0	1
ENSG00000271231	0	0	0	0	1	0
ENSG00000271232	0	0	0	0	1	0
ENSG00000271234	0	0	0	0	0	0
ENSG00000271235	0	0	0	0	0	0
ENSG00000271236	0	0	0	0	0	0
ENSG00000271237	0	0	0	0	0	1
ENSG00000271238	0	0	0	0	0	0
ENSG00000271239	0	0	0	0	0	0
ENSG00000271240	0	0	0	0	0	0
ENSG00000271242	0	0	0	0	0	0
ENSG00000271243	0	0	0	0	0	0
ENSG00000271245	0	0	0	0	0	0
ENSG00000271248	0	0	0	0	0	0
ENSG00000271249	0	0	0	0	0	0
ENSG00000271250	0	0	0	0	0	1
ENSG00000271251	0	0	0	0	0	0
ENSG00000271252	0	0	0	0	0	0
ENSG00000271253	0	0	0	0	0	0
ENSG00000271254	352	333	268	613	334	532
ENSG00000271257	0	0	0	0	0	0
ENSG00000271259	0	0	0	0	0	0
ENSG00000271264	1	0	0	0	0	1
ENSG00000271265	0	0	0	1	1	1
ENSG00000271266	3	5	5	10	4	4
ENSG00000271267	0	0	0	0	0	0
ENSG00000271268	23	34	15	25	30	32
ENSG00000271269	0	0	0	0	0	0
ENSG00000271270	8	7	5	1	3	2
ENSG00000271271	0	0	0	0	0	0
ENSG00000271272	0	0	0	0	0	0
ENSG00000271275	0	0	0	0	0	0
ENSG00000271277	0	0	0	0	0	0
ENSG00000271278	0	0	0	0	1	0
ENSG00000271283	0	0	0	0	0	0
ENSG00000271284	0	0	0	0	0	0
ENSG00000271286	0	0	0	0	0	1
ENSG00000271287	0	0	0	0	0	0
ENSG00000271288	0	0	0	0	0	0
ENSG00000271290	1	0	2	2	0	2
ENSG00000271291	0	0	0	0	0	0
ENSG00000271296	0	0	0	0	0	0
ENSG00000271298	0	0	1	0	0	0
ENSG00000271299	0	0	0	0	1	0
ENSG00000271302	0	0	0	0	0	0
ENSG00000271303	7	6	18	40	11	13
ENSG00000271304	0	0	0	0	0	0
ENSG00000271306	0	0	0	0	0	0
ENSG00000271307	0	0	0	0	0	0
ENSG00000271309	0	0	0	0	0	0
ENSG00000271313	0	0	0	0	0	0
ENSG00000271314	0	0	0	0	0	0
ENSG00000271315	0	0	0	0	0	0
ENSG00000271317	0	0	0	0	0	0
ENSG00000271318	11	4	15	5	4	9
ENSG00000271320	0	0	0	0	0	0
ENSG00000271321	0	0	0	0	0	0
ENSG00000271322	0	0	0	0	0	0
ENSG00000271327	1	1	0	0	1	0
ENSG00000271328	0	0	0	0	0	0
ENSG00000271329	0	0	0	0	0	1
ENSG00000271330	0	0	0	0	0	0
ENSG00000271332	0	0	0	0	0	0
ENSG00000271333	0	0	0	0	0	0
ENSG00000271334	5	4	2	9	12	16
ENSG00000271335	7	13	5	9	6	1
ENSG00000271336	0	0	0	0	0	0
ENSG00000271337	0	0	1	0	0	0
ENSG00000271338	0	0	0	0	0	0
ENSG00000271339	0	0	0	0	0	0
ENSG00000271340	0	0	0	0	0	0
ENSG00000271343	0	0	0	0	0	0
ENSG00000271344	3	4	1	3	2	0
ENSG00000271346	0	0	0	0	0	0
ENSG00000271349	0	0	0	0	0	0
ENSG00000271350	0	1	0	2	5	1
ENSG00000271351	0	0	0	0	0	0
ENSG00000271353	0	0	0	0	0	0
ENSG00000271355	0	0	0	0	0	0
ENSG00000271356	0	0	0	0	0	0
ENSG00000271357	0	0	0	0	0	0
ENSG00000271358	0	0	0	1	0	0
ENSG00000271360	0	1	0	1	1	1
ENSG00000271361	27	31	10	34	22	15
ENSG00000271362	0	0	0	0	0	0
ENSG00000271364	0	0	0	0	0	0
ENSG00000271365	0	0	0	0	0	0
ENSG00000271366	0	0	0	0	0	0
ENSG00000271367	2	0	1	1	1	1
ENSG00000271368	0	0	0	0	0	0
ENSG00000271369	0	0	0	1	1	0
ENSG00000271370	0	0	6	1	6	2
ENSG00000271373	0	0	0	0	0	0
ENSG00000271375	0	0	0	0	0	0
ENSG00000271377	0	0	0	0	0	0
ENSG00000271378	0	0	0	0	0	0
ENSG00000271379	0	1	1	0	0	1
ENSG00000271380	2	5	8	6	0	0
ENSG00000271381	0	0	0	0	0	0
ENSG00000271382	1	0	0	0	0	0
ENSG00000271383	1	2	0	0	1	1
ENSG00000271384	0	0	0	0	0	0
ENSG00000271385	0	0	0	0	0	0
ENSG00000271386	0	0	0	0	0	0
ENSG00000271387	0	0	0	0	0	2
ENSG00000271389	3	0	1	0	1	1
ENSG00000271390	1	0	0	1	0	0
ENSG00000271392	0	0	0	0	0	0
ENSG00000271394	0	0	0	0	0	0
ENSG00000271395	0	0	0	0	0	0
ENSG00000271396	1	1	0	0	1	0
ENSG00000271397	0	0	0	0	0	0
ENSG00000271398	1	0	0	0	0	0
ENSG00000271399	0	0	0	0	0	0
ENSG00000271400	0	0	0	0	0	0
ENSG00000271401	0	0	0	0	0	0
ENSG00000271402	0	0	0	0	0	0
ENSG00000271404	0	0	0	0	0	0
ENSG00000271408	0	0	0	1	0	0
ENSG00000271409	0	0	0	0	0	0
ENSG00000271410	0	0	0	0	0	0
ENSG00000271412	5	7	2	10	6	6
ENSG00000271413	0	0	0	0	0	0
ENSG00000271414	0	0	2	0	0	0
ENSG00000271415	0	0	0	0	0	0
ENSG00000271418	0	0	0	0	0	0
ENSG00000271419	0	0	0	0	0	0
ENSG00000271420	0	0	0	0	0	0
ENSG00000271421	0	0	0	0	0	0
ENSG00000271423	0	1	0	0	0	0
ENSG00000271424	0	0	0	1	0	0
ENSG00000271425	23	19	11	37	35	28
ENSG00000271426	7	6	4	11	6	11
ENSG00000271427	0	0	0	2	0	0
ENSG00000271428	0	0	0	0	0	0
ENSG00000271429	0	0	2	0	0	0
ENSG00000271433	0	0	0	0	0	0
ENSG00000271434	0	0	0	0	0	0
ENSG00000271435	0	0	0	0	0	0
ENSG00000271437	0	0	0	0	0	0
ENSG00000271439	0	0	0	0	0	0
ENSG00000271440	0	0	0	0	0	0
ENSG00000271443	0	0	0	0	0	0
ENSG00000271447	0	0	0	3	0	0
ENSG00000271449	0	0	0	0	0	0
ENSG00000271452	1	1	5	2	3	1
ENSG00000271454	0	0	0	0	0	0
ENSG00000271455	0	0	0	0	0	0
ENSG00000271456	0	0	0	0	0	0
ENSG00000271457	0	0	0	0	0	0
ENSG00000271459	0	0	0	0	0	0
ENSG00000271461	0	0	0	0	0	0
ENSG00000271462	0	0	4	0	2	0
ENSG00000271464	0	0	0	0	0	0
ENSG00000271465	0	0	0	0	0	0
ENSG00000271466	0	0	0	0	0	0
ENSG00000271468	0	0	0	0	0	0
ENSG00000271474	0	0	0	0	1	1
ENSG00000271475	0	1	1	0	0	0
ENSG00000271477	0	0	0	0	0	0
ENSG00000271480	5	5	4	4	5	3
ENSG00000271482	0	0	0	0	0	0
ENSG00000271483	0	0	0	0	0	0
ENSG00000271484	0	0	0	0	0	0
ENSG00000271486	0	0	0	0	0	0
ENSG00000271488	0	0	0	0	0	0
ENSG00000271490	0	0	0	0	0	0
ENSG00000271491	0	0	0	0	0	0
ENSG00000271492	0	0	0	0	0	0
ENSG00000271494	0	1	0	0	0	1
ENSG00000271495	0	0	0	0	0	0
ENSG00000271496	0	0	0	0	0	0
ENSG00000271498	0	0	0	0	0	0
ENSG00000271499	0	0	0	0	0	0
ENSG00000271500	0	0	0	0	0	0
ENSG00000271502	0	0	0	0	0	0
ENSG00000271503	5	13	2	117	67	121
ENSG00000271507	0	0	0	0	0	0
